Date,Adj Close
6/30/1999,41.450298
7/1/1999,41.496838
7/2/1999,42.194645
7/6/1999,42.148129
7/7/1999,42.752895
7/8/1999,41.682907
7/9/1999,41.217701
7/12/1999,40.938591
7/13/1999,39.729042
7/14/1999,39.310345
7/15/1999,36.426018
7/16/1999,37.263412
7/19/1999,35.681671
7/20/1999,34.379097
7/21/1999,34.239544
7/22/1999,34.611698
7/23/1999,34.611698
7/26/1999,35.16996
7/27/1999,35.63517
7/28/1999,36.146904
7/29/1999,35.728207
7/30/1999,34.518669
8/2/1999,34.193035
8/3/1999,32.425209
8/4/1999,29.63394
8/5/1999,31.9135
8/6/1999,30.192198
8/9/1999,30.285242
8/10/1999,30.585417
8/11/1999,30.399206
8/12/1999,30.259552
8/13/1999,30.864748
8/16/1999,31.283741
8/17/1999,32.587219
8/18/1999,31.190613
8/19/1999,30.771637
8/20/1999,32.028568
8/23/1999,35.194172
8/24/1999,34.775223
8/25/1999,32.307865
8/26/1999,31.050947
8/27/1999,29.421597
8/30/1999,27.419806
8/31/1999,28.118109
9/1/1999,27.419806
9/2/1999,27.885323
9/3/1999,30.352667
9/7/1999,28.816397
9/8/1999,28.304333
9/9/1999,28.956085
9/10/1999,29.561255
9/13/1999,30.073336
9/14/1999,29.235378
9/15/1999,29.002621
9/16/1999,27.699123
9/17/1999,28.537079
9/20/1999,29.747463
9/21/1999,28.862953
9/22/1999,29.561255
9/23/1999,29.421597
9/24/1999,29.514706
9/27/1999,29.421597
9/28/1999,29.281929
9/29/1999,29.561255
9/30/1999,29.049175
10/1/1999,28.723305
10/4/1999,29.747463
10/5/1999,31.376806
10/6/1999,33.378616
10/7/1999,33.704479
10/8/1999,34.588997
10/11/1999,34.35622
10/12/1999,33.518272
10/13/1999,32.214779
10/14/1999,29.235378
10/15/1999,26.814604
10/18/1999,29.235378
10/19/1999,29.421597
10/20/1999,29.933676
10/21/1999,30.818197
10/22/1999,32.261345
10/25/1999,31.702705
10/26/1999,32.028568
10/27/1999,34.449318
10/28/1999,37.614944
10/29/1999,39.477081
11/1/1999,37.382191
11/2/1999,37.987366
11/3/1999,37.801159
11/4/1999,38.499447
11/5/1999,39.570194
11/8/1999,37.195965
11/9/1999,36.82354
11/10/1999,33.89069
11/11/1999,34.076916
11/12/1999,37.708042
11/15/1999,37.382191
11/16/1999,38.613338
11/17/1999,36.796791
11/18/1999,37.169411
11/19/1999,37.262562
11/22/1999,35.818634
11/23/1999,35.213123
11/24/1999,35.073383
11/26/1999,35.259708
11/29/1999,34.188381
11/30/1999,34.70076
12/1/1999,34.584324
12/2/1999,35.725475
12/3/1999,37.821514
12/6/1999,37.774918
12/7/1999,36.657043
12/8/1999,36.144688
12/9/1999,35.958385
12/10/1999,36.843372
12/13/1999,37.215992
12/14/1999,36.051533
12/15/1999,34.98024
12/16/1999,34.607616
12/17/1999,34.654175
12/20/1999,34.421291
12/21/1999,34.374714
12/22/1999,34.234997
12/23/1999,34.374714
12/27/1999,34.467869
12/28/1999,34.747337
12/29/1999,34.887062
12/30/1999,35.539158
12/31/1999,35.911812
1/3/2000,34.421291
1/4/2000,32.278702
1/5/2000,31.533436
1/6/2000,32.977364
1/7/2000,33.908932
1/10/2000,33.489742
1/11/2000,32.418419
1/12/2000,32.83762
1/13/2000,33.676041
1/14/2000,34.887062
1/18/2000,31.673187
1/19/2000,32.325268
1/20/2000,31.580038
1/21/2000,30.834782
1/24/2000,30.648474
1/25/2000,29.856621
1/26/2000,31.253981
1/27/2000,30.927923
1/28/2000,29.856621
1/31/2000,30.555309
2/1/2000,29.949789
2/2/2000,29.670307
2/3/2000,29.157944
2/4/2000,28.738766
2/7/2000,28.292782
2/8/2000,27.873276
2/9/2000,26.102064
2/10/2000,24.983402
2/11/2000,25.076633
2/14/2000,25.496128
2/15/2000,27.640234
2/16/2000,27.966496
2/17/2000,27.407167
2/18/2000,25.729191
2/22/2000,25.309685
2/23/2000,24.657145
2/24/2000,25.822409
2/25/2000,26.521574
2/28/2000,28.246176
2/29/2000,27.453779
3/1/2000,28.106335
3/2/2000,27.453779
3/3/2000,28.292782
3/6/2000,27.640234
3/7/2000,25.869019
3/8/2000,26.241901
3/9/2000,27.360563
3/10/2000,27.453779
3/13/2000,28.152948
3/14/2000,28.432608
3/15/2000,30.48349
3/16/2000,34.725075
3/17/2000,34.165737
3/20/2000,30.996225
3/21/2000,32.814034
3/22/2000,34.49202
3/23/2000,34.165737
3/24/2000,33.6064
3/27/2000,33.186905
3/28/2000,33.839458
3/29/2000,33.74625
3/30/2000,34.585228
3/31/2000,35.75053
4/3/2000,36.542908
4/4/2000,34.725075
4/5/2000,34.538628
4/6/2000,34.958141
4/7/2000,35.237785
4/10/2000,35.890347
4/11/2000,36.729347
4/12/2000,37.475109
4/13/2000,34.818314
4/14/2000,31.975044
4/17/2000,32.06826
4/18/2000,33.6064
4/19/2000,33.93269
4/20/2000,35.284428
4/24/2000,35.144569
4/25/2000,36.449692
4/26/2000,35.703926
4/27/2000,34.398788
4/28/2000,32.62759
5/1/2000,33.559814
5/2/2000,33.839458
5/3/2000,31.648758
5/4/2000,30.436882
5/5/2000,29.737719
5/8/2000,31.436996
5/9/2000,31.250433
5/10/2000,30.644077
5/11/2000,32.369835
5/12/2000,32.556404
5/15/2000,33.372654
5/16/2000,33.955681
5/17/2000,32.836273
5/18/2000,34.142242
5/19/2000,32.836273
5/22/2000,32.742992
5/23/2000,33.442627
5/24/2000,33.489269
5/25/2000,33.769112
5/26/2000,33.535904
5/30/2000,34.46875
5/31/2000,35.261654
6/1/2000,36.311142
6/2/2000,38.246799
6/5/2000,37.593796
6/6/2000,37.080723
6/7/2000,37.547153
6/8/2000,36.894169
6/9/2000,36.334442
6/12/2000,37.12738
6/13/2000,37.64043
6/14/2000,39.436165
6/15/2000,37.500504
6/16/2000,36.194523
6/19/2000,35.541538
6/20/2000,35.075104
6/21/2000,34.515396
6/22/2000,33.162777
6/23/2000,32.789619
6/26/2000,33.209389
6/27/2000,34.142242
6/28/2000,34.783569
6/29/2000,34.328835
6/30/2000,33.302692
7/3/2000,33.862392
7/5/2000,34.002319
7/6/2000,35.821381
7/7/2000,36.754227
7/10/2000,36.940807
7/11/2000,36.894169
7/12/2000,36.940807
7/13/2000,38.29343
7/14/2000,38.0602
7/17/2000,37.477211
7/18/2000,39.133007
7/19/2000,39.739353
7/20/2000,41.418465
7/21/2000,41.651699
7/24/2000,40.252419
7/25/2000,40.532276
7/26/2000,39.739353
7/27/2000,42.211399
7/28/2000,42.397957
7/31/2000,43.727272
8/1/2000,42.957687
8/2/2000,41.465126
8/3/2000,42.071461
8/4/2000,43.937145
8/7/2000,43.584019
8/8/2000,43.117374
8/9/2000,42.13744
8/10/2000,41.717461
8/11/2000,42.324093
8/14/2000,42.884045
8/15/2000,40.784176
8/16/2000,41.110836
8/17/2000,41.414139
8/18/2000,41.017513
8/21/2000,42.18409
8/22/2000,43.350697
8/23/2000,43.350697
8/24/2000,44.143974
8/25/2000,43.490685
8/28/2000,44.657288
8/29/2000,44.890598
8/30/2000,44.56395
8/31/2000,45.042274
9/1/2000,44.890598
9/5/2000,45.637207
9/6/2000,46.710499
9/7/2000,47.78376
9/8/2000,48.647034
9/11/2000,49.043686
9/12/2000,49.090328
9/13/2000,49.277008
9/14/2000,48.06374
9/15/2000,47.78376
9/18/2000,46.010544
9/19/2000,46.897137
9/20/2000,46.663822
9/21/2000,47.643772
9/22/2000,48.903706
9/25/2000,51.283535
9/26/2000,49.906979
9/27/2000,51.190205
9/28/2000,53.336754
9/29/2000,52.310162
10/2/2000,52.636803
10/3/2000,53.01012
10/4/2000,53.196758
10/5/2000,53.570087
10/6/2000,49.510334
10/9/2000,49.790302
10/10/2000,47.503784
10/11/2000,48.810371
10/12/2000,46.197189
10/13/2000,50.583584
10/16/2000,52.076824
10/17/2000,49.323673
10/18/2000,50.256943
10/19/2000,51.330219
10/20/2000,51.050224
10/23/2000,49.090328
10/24/2000,47.970421
10/25/2000,44.983936
10/26/2000,43.957325
10/27/2000,45.217228
10/30/2000,46.52383
10/31/2000,47.130463
11/1/2000,46.150524
11/2/2000,47.037125
11/3/2000,45.870552
11/6/2000,47.804771
11/7/2000,48.038185
11/8/2000,47.758076
11/9/2000,46.310871
11/10/2000,44.210068
11/13/2000,42.202641
11/14/2000,43.229706
11/15/2000,42.669495
11/16/2000,41.315647
11/17/2000,39.214863
11/20/2000,37.020695
11/21/2000,37.160755
11/22/2000,36.180359
11/24/2000,37.067356
11/27/2000,40.288582
11/28/2000,39.868435
11/29/2000,42.10928
11/30/2000,41.689133
12/1/2000,42.482746
12/4/2000,40.428623
12/5/2000,44.210068
12/6/2000,43.55648
12/7/2000,43.323082
12/8/2000,44.350132
12/11/2000,45.28381
12/12/2000,44.536854
12/13/2000,43.369762
12/14/2000,43.276371
12/15/2000,43.136326
12/18/2000,45.237133
12/19/2000,43.789917
12/20/2000,43.929962
12/21/2000,44.350132
12/22/2000,46.077438
12/26/2000,47.057823
12/27/2000,47.291237
12/28/2000,48.971878
12/29/2000,49.158615
1/2/2001,46.264183
1/3/2001,50.045597
1/4/2001,50.045597
1/5/2001,48.178234
1/8/2001,46.824387
1/9/2001,45.377174
1/10/2001,47.011124
1/11/2001,47.524666
1/12/2001,47.477985
1/16/2001,48.318287
1/17/2001,49.392029
1/18/2001,47.431301
1/19/2001,45.89072
1/22/2001,46.590973
1/23/2001,47.057823
1/24/2001,48.971878
1/25/2001,48.131535
1/26/2001,49.018566
1/29/2001,50.232353
1/30/2001,48.551704
1/31/2001,47.072746
2/1/2001,46.706772
2/2/2001,46.183903
2/5/2001,46.124123
2/6/2001,46.226505
2/7/2001,45.972431
2/8/2001,46.114418
2/9/2001,46.510475
2/12/2001,47.638866
2/13/2001,46.704758
2/14/2001,44.911297
2/15/2001,45.598801
2/16/2001,45.210194
2/20/2001,43.267284
2/21/2001,41.735374
2/22/2001,41.003033
2/23/2001,41.959568
2/26/2001,41.473835
2/27/2001,43.259815
2/28/2001,41.287006
3/1/2001,41.698017
3/2/2001,42.781559
3/5/2001,42.415405
3/6/2001,42.781559
3/7/2001,42.60968
3/8/2001,42.938473
3/9/2001,42.34066
3/12/2001,38.962967
3/13/2001,41.316891
3/14/2001,39.979267
3/15/2001,40.442593
3/16/2001,40.636883
3/19/2001,40.308071
3/20/2001,38.634186
3/21/2001,36.766006
3/22/2001,35.749687
3/23/2001,38.14098
3/26/2001,38.268009
3/27/2001,40.711594
3/28/2001,41.062843
3/29/2001,39.605644
3/30/2001,41.473835
4/2/2001,41.959568
4/3/2001,40.240826
4/4/2001,39.119907
4/5/2001,41.145039
4/6/2001,40.188511
4/9/2001,41.100182
4/10/2001,43.49147
4/11/2001,44.933723
4/12/2001,44.649761
4/16/2001,44.126659
4/17/2001,43.633438
4/18/2001,49.32024
4/19/2001,47.653809
4/20/2001,47.003677
4/23/2001,46.600136
4/24/2001,45.882755
4/25/2001,46.30125
4/26/2001,46.906525
4/27/2001,47.818222
4/30/2001,46.973801
5/1/2001,47.728542
5/2/2001,48.154484
5/3/2001,47.392246
5/4/2001,48.655151
5/7/2001,48.780018
5/8/2001,47.995022
5/9/2001,47.65863
5/10/2001,47.695999
5/11/2001,47.830574
5/14/2001,47.277344
5/15/2001,48.092247
5/16/2001,49.789242
5/17/2001,49.916332
5/18/2001,49.766811
5/21/2001,51.561028
5/22/2001,53.871056
5/23/2001,51.957237
5/24/2001,50.843361
5/25/2001,50.260227
5/29/2001,49.789242
5/30/2001,49.07156
5/31/2001,48.675335
6/1/2001,50.125671
6/4/2001,50.462051
6/5/2001,51.583492
6/6/2001,49.527592
6/7/2001,49.422932
6/8/2001,49.22855
6/11/2001,48.981842
6/12/2001,48.959423
6/13/2001,47.553951
6/14/2001,45.228954
6/15/2001,45.04208
6/18/2001,44.279514
6/19/2001,44.944874
6/20/2001,45.236443
6/21/2001,47.023178
6/22/2001,46.298023
6/25/2001,45.161678
6/26/2001,44.518753
6/27/2001,43.360001
6/28/2001,45.228954
6/29/2001,44.967304
7/2/2001,45.587807
7/3/2001,45.625187
7/5/2001,46.350349
7/6/2001,44.944874
7/9/2001,44.30196
7/10/2001,44.107594
7/11/2001,44.062729
7/12/2001,47.202587
7/13/2001,49.049118
7/16/2001,48.38377
7/17/2001,50.095757
7/18/2001,48.951946
7/19/2001,47.314735
7/20/2001,47.41938
7/23/2001,47.494144
7/24/2001,46.529762
7/25/2001,46.537251
7/26/2001,46.873646
7/27/2001,48.114651
7/30/2001,47.225018
7/31/2001,48.047371
8/1/2001,49.093998
8/2/2001,49.26593
8/3/2001,49.108932
8/6/2001,48.575691
8/7/2001,48.08955
8/8/2001,46.765781
8/9/2001,46.533932
8/10/2001,46.384377
8/13/2001,47.035034
8/14/2001,47.954929
8/15/2001,47.573528
8/16/2001,46.369411
8/17/2001,45.628986
8/20/2001,46.249729
8/21/2001,44.402454
8/22/2001,45.060604
8/23/2001,45.03067
8/24/2001,44.237911
8/27/2001,43.961197
8/28/2001,42.929096
8/29/2001,42.390614
8/30/2001,41.313644
8/31/2001,41.590378
9/4/2001,39.458878
9/5/2001,39.249474
9/6/2001,37.574177
9/7/2001,36.272861
9/10/2001,37.67141
9/17/2001,33.595371
9/18/2001,31.381613
9/19/2001,29.975588
9/20/2001,29.878361
9/21/2001,29.915751
9/24/2001,32.196815
9/25/2001,32.009857
9/26/2001,32.735298
9/27/2001,32.697922
9/28/2001,34.425549
10/1/2001,34.814442
10/2/2001,35.165955
10/3/2001,36.280312
10/4/2001,35.936287
10/5/2001,35.15099
10/8/2001,33.94688
10/9/2001,34.298401
10/10/2001,35.876453
10/11/2001,35.674526
10/12/2001,33.505627
10/15/2001,31.785477
10/16/2001,32.256653
10/17/2001,35.816639
10/18/2001,36.385021
10/19/2001,35.652088
10/22/2001,35.637131
10/23/2001,35.599743
10/24/2001,34.290924
10/25/2001,33.513088
10/26/2001,34.492847
10/29/2001,33.288754
10/30/2001,32.578262
10/31/2001,30.895491
11/1/2001,32.495968
11/2/2001,32.937241
11/5/2001,33.488777
11/6/2001,35.269852
11/7/2001,37.238018
11/8/2001,37.417637
11/9/2001,37.904041
11/12/2001,38.764656
11/13/2001,40.321213
11/14/2001,40.78521
11/15/2001,40.882484
11/16/2001,38.839497
11/19/2001,38.802071
11/20/2001,38.255783
11/21/2001,37.716957
11/23/2001,38.944263
11/26/2001,39.707588
11/27/2001,40.747795
11/28/2001,38.944263
11/29/2001,38.540154
11/30/2001,37.440079
12/3/2001,36.332512
12/4/2001,37.529877
12/5/2001,38.427898
12/6/2001,40.044334
12/7/2001,38.966705
12/10/2001,37.492462
12/11/2001,38.225845
12/12/2001,37.065895
12/13/2001,36.145439
12/14/2001,35.8386
12/17/2001,36.631859
12/18/2001,37.477489
12/19/2001,38.689823
12/20/2001,38.390469
12/21/2001,37.679543
12/24/2001,37.702011
12/26/2001,38.420414
12/27/2001,39.512997
12/28/2001,40.957329
12/31/2001,40.373615
1/2/2002,39.752483
1/3/2002,39.932098
1/4/2002,42.581245
1/7/2002,41.383881
1/8/2002,40.717846
1/9/2002,40.560711
1/10/2002,39.999424
1/11/2002,39.228638
1/14/2002,39.138844
1/15/2002,40.074276
1/16/2002,40.680435
1/17/2002,41.458721
1/18/2002,41.039654
1/22/2002,39.782417
1/23/2002,38.914314
1/24/2002,39.438164
1/25/2002,39.849751
1/28/2002,38.360531
1/29/2002,35.254879
1/30/2002,35.846092
1/31/2002,37.544853
2/1/2002,36.227734
2/4/2002,34.094944
2/5/2002,33.339096
2/6/2002,33.261967
2/7/2002,34.564896
2/8/2002,35.583286
2/11/2002,34.205471
2/12/2002,35.643177
2/13/2002,36.504303
2/14/2002,35.538338
2/15/2002,34.437592
2/19/2002,33.980831
2/20/2002,34.976742
2/21/2002,33.621422
2/22/2002,33.014877
2/25/2002,35.193901
2/26/2002,35.478432
2/27/2002,36.616623
2/28/2002,36.893692
3/1/2002,37.882092
3/4/2002,41.334114
3/5/2002,42.082932
3/6/2002,42.756844
3/7/2002,43.573029
3/8/2002,43.775211
3/11/2002,45.579842
3/12/2002,45.707142
3/13/2002,44.628849
3/14/2002,44.756161
3/15/2002,46.463425
3/18/2002,46.785427
3/19/2002,47.781342
3/20/2002,46.538315
3/21/2002,46.628166
3/22/2002,47.451855
3/25/2002,45.332729
3/26/2002,46.987598
3/27/2002,47.863689
3/28/2002,47.811272
4/1/2002,47.624088
4/2/2002,47.916122
4/3/2002,46.388554
4/4/2002,46.231308
4/5/2002,46.021633
4/8/2002,46.995087
4/9/2002,47.174793
4/10/2002,48.223133
4/11/2002,46.635654
4/12/2002,46.762947
4/15/2002,46.403538
4/16/2002,47.743885
4/17/2002,47.856201
4/18/2002,48.739792
4/19/2002,49.234016
4/22/2002,48.657421
4/23/2002,49.046803
4/24/2002,48.223133
4/25/2002,47.084934
4/26/2002,46.463425
4/29/2002,43.992355
4/30/2002,44.84602
5/1/2002,44.404217
5/2/2002,45.332729
5/3/2002,44.733677
5/6/2002,43.000923
5/7/2002,43.675129
5/8/2002,46.829044
5/9/2002,45.338242
5/10/2002,45.173447
5/13/2002,46.461956
5/14/2002,48.432224
5/15/2002,48.297375
5/16/2002,47.907814
5/17/2002,48.0951
5/20/2002,47.038807
5/21/2002,46.446987
5/22/2002,46.709179
5/23/2002,47.450855
5/24/2002,47.533253
5/28/2002,46.154831
5/29/2002,46.626781
5/30/2002,46.499424
5/31/2002,46.776611
6/3/2002,45.345741
6/4/2002,44.371838
6/5/2002,45.285805
6/6/2002,44.78389
6/7/2002,44.948696
6/10/2002,44.798855
6/11/2002,44.192062
6/12/2002,42.701256
6/13/2002,41.405262
6/14/2002,41.674931
6/17/2002,44.649036
6/18/2002,44.79137
6/19/2002,43.989773
6/20/2002,42.738708
6/21/2002,42.96347
6/24/2002,43.480358
6/25/2002,43.120766
6/26/2002,42.551418
6/27/2002,44.274467
6/28/2002,45.735298
7/1/2002,43.847458
7/2/2002,42.513966
7/3/2002,43.060856
7/5/2002,44.911247
7/8/2002,43.472858
7/9/2002,41.540077
7/10/2002,38.513546
7/11/2002,37.771896
7/12/2002,38.580967
7/15/2002,38.288799
7/16/2002,37.906731
7/17/2002,22.833933
7/18/2002,24.954018
7/19/2002,26.377394
7/22/2002,25.545843
7/23/2002,23.215994
7/24/2002,24.954018
7/25/2002,24.264811
7/26/2002,22.848917
7/29/2002,21.987408
7/30/2002,22.421907
7/31/2002,23.747889
8/1/2002,22.474348
8/2/2002,21.425543
8/5/2002,18.503887
8/6/2002,20.031559
8/7/2002,18.959106
8/8/2002,20.774023
8/9/2002,21.823965
8/12/2002,21.658983
8/13/2002,21.898968
8/14/2002,23.286406
8/15/2002,24.561344
8/16/2002,24.373854
8/19/2002,26.09878
8/20/2002,26.233768
8/21/2002,26.458754
8/22/2002,27.88368
8/23/2002,27.04372
8/26/2002,27.471199
8/27/2002,26.848734
8/28/2002,26.496254
8/29/2002,26.631239
8/30/2002,26.75123
9/3/2002,25.078821
9/4/2002,26.646242
9/5/2002,26.301262
9/6/2002,27.381203
9/9/2002,29.60861
9/10/2002,29.211123
9/11/2002,30.748547
9/12/2002,28.948647
9/13/2002,29.188633
9/16/2002,29.001129
9/17/2002,26.428761
9/18/2002,26.991215
9/19/2002,26.151276
9/20/2002,26.136259
9/23/2002,25.986265
9/24/2002,25.686293
9/25/2002,26.533741
9/26/2002,27.178724
9/27/2002,26.023767
9/30/2002,26.188768
10/1/2002,27.238708
10/2/2002,25.198803
10/3/2002,24.321358
10/4/2002,22.783934
10/7/2002,21.04402
10/8/2002,22.266449
10/9/2002,19.874069
10/10/2002,21.913967
10/11/2002,22.993921
10/14/2002,24.118858
10/15/2002,25.978777
10/16/2002,20.886517
10/17/2002,21.718975
10/18/2002,22.626427
10/21/2002,23.72138
10/22/2002,24.163858
10/23/2002,23.833879
10/24/2002,21.561493
10/25/2002,22.731422
10/28/2002,23.166403
10/29/2002,22.708935
10/30/2002,23.503893
10/31/2002,22.851425
11/1/2002,23.473883
11/4/2002,24.801329
11/5/2002,25.2738
11/6/2002,24.814449
11/7/2002,23.230707
11/8/2002,22.007254
11/11/2002,22.014748
11/12/2002,21.444313
11/13/2002,21.136566
11/14/2002,22.517645
11/15/2002,23.26824
11/18/2002,21.722019
11/19/2002,21.78207
11/20/2002,22.05228
11/21/2002,24.882008
11/22/2002,23.673559
11/25/2002,25.309845
11/26/2002,24.731888
11/27/2002,26.007875
11/29/2002,25.369883
12/2/2002,26.893574
12/3/2002,25.519999
12/4/2002,25.880278
12/5/2002,25.985365
12/6/2002,25.347364
12/9/2002,24.589268
12/10/2002,24.731888
12/11/2002,24.168938
12/12/2002,24.078869
12/13/2002,22.66777
12/16/2002,24.206469
12/17/2002,23.936255
12/18/2002,23.013037
12/19/2002,23.25322
12/20/2002,23.673559
12/23/2002,23.718596
12/24/2002,23.455877
12/26/2002,23.455877
12/27/2002,22.254932
12/30/2002,22.60022
12/31/2002,22.307486
1/2/2003,23.808661
1/3/2003,23.831179
1/6/2003,24.949558
1/7/2003,24.168938
1/8/2003,26.578335
1/9/2003,27.403988
1/10/2003,29.272947
1/13/2003,29.190374
1/14/2003,29.047762
1/15/2003,27.73423
1/16/2003,26.405697
1/17/2003,24.957067
1/21/2003,24.003815
1/22/2003,24.619295
1/23/2003,24.213978
1/24/2003,23.658543
1/27/2003,22.832891
1/28/2003,23.763618
1/29/2003,23.898733
1/30/2003,23.328274
1/31/2003,23.305767
2/3/2003,23.883724
2/4/2003,23.298254
2/5/2003,22.945482
2/6/2003,22.402325
2/7/2003,22.53755
2/10/2003,22.417351
2/11/2003,22.319695
2/12/2003,22.349739
2/13/2003,21.868938
2/14/2003,22.695322
2/18/2003,24.115187
2/19/2003,23.176125
2/20/2003,22.66527
2/21/2003,23.153582
2/24/2003,22.372282
2/25/2003,22.612677
2/26/2003,22.424862
2/27/2003,22.83806
2/28/2003,23.266268
3/3/2003,21.222868
3/4/2003,20.561762
3/5/2003,20.817183
3/6/2003,20.223703
3/7/2003,20.644394
3/10/2003,20.313847
3/11/2003,19.066769
3/12/2003,19.735386
3/13/2003,21.260424
3/14/2003,21.222868
3/17/2003,22.507507
3/18/2003,22.785471
3/19/2003,23.589312
3/20/2003,23.42403
3/21/2003,24.49081
3/24/2003,23.484129
3/25/2003,23.649403
3/26/2003,24.085136
3/27/2003,23.596821
3/28/2003,23.42403
3/31/2003,22.545063
4/1/2003,23.566771
4/2/2003,24.776283
4/3/2003,24.964109
4/4/2003,25.2721
4/7/2003,25.309675
4/8/2003,25.024204
4/9/2003,24.445742
4/10/2003,25.813007
4/11/2003,25.625206
4/14/2003,26.414013
4/15/2003,28.16444
4/16/2003,27.563431
4/17/2003,28.111837
4/21/2003,28.014179
4/22/2003,28.682793
4/23/2003,29.351398
4/24/2003,28.840551
4/25/2003,28.31468
4/28/2003,29.201149
4/29/2003,30.125202
4/30/2003,31.454895
5/1/2003,31.124378
5/2/2003,32.153561
5/5/2003,33.370605
5/6/2003,35.029606
5/7/2003,34.999561
5/8/2003,33.661518
5/9/2003,33.759247
5/12/2003,35.067204
5/13/2003,35.330303
5/14/2003,34.082485
5/15/2003,33.706623
5/16/2003,33.706623
5/19/2003,32.150589
5/20/2003,32.195694
5/21/2003,33.278145
5/22/2003,33.616402
5/23/2003,33.789318
5/27/2003,35.277695
5/28/2003,36.901402
5/29/2003,35.615963
5/30/2003,36.209812
6/2/2003,38.72052
6/3/2003,37.540321
6/4/2003,39.073822
6/5/2003,39.960842
6/6/2003,39.577461
6/9/2003,37.623013
6/10/2003,38.0966
6/11/2003,39.975887
6/12/2003,40.389297
6/13/2003,39.787941
6/16/2003,40.208885
6/17/2003,39.389519
6/18/2003,38.976093
6/19/2003,38.164242
6/20/2003,37.314831
6/23/2003,36.510487
6/24/2003,37.209579
6/25/2003,36.570637
6/26/2003,37.54784
6/27/2003,36.74353
6/30/2003,36.969025
7/1/2003,36.811188
7/2/2003,37.029167
7/3/2003,37.021645
7/7/2003,38.43486
7/8/2003,39.126438
7/9/2003,38.91597
7/10/2003,38.126671
7/11/2003,38.900913
7/14/2003,41.366528
7/15/2003,39.6376
7/16/2003,41.584522
7/17/2003,36.247387
7/18/2003,36.803669
7/21/2003,37.014145
7/22/2003,36.390224
7/23/2003,35.991825
7/24/2003,36.082027
7/25/2003,37.442619
7/28/2003,37.059235
7/29/2003,36.33009
7/30/2003,35.796371
7/31/2003,36.01437
8/1/2003,35.518242
8/4/2003,35.473145
8/5/2003,34.495888
8/6/2003,34.997593
8/7/2003,35.200672
8/8/2003,35.960361
8/11/2003,36.170952
8/12/2003,37.976124
8/13/2003,37.472172
8/14/2003,37.5173
8/15/2003,37.427059
8/18/2003,37.757999
8/19/2003,38.134064
8/20/2003,38.47253
8/21/2003,38.660568
8/22/2003,38.856125
8/25/2003,39.31496
8/26/2003,39.668457
8/27/2003,39.382645
8/28/2003,39.7813
8/29/2003,40.164867
9/2/2003,41.789516
9/3/2003,40.729
9/4/2003,40.43565
9/5/2003,40.556004
9/8/2003,41.669189
9/9/2003,42.158085
9/10/2003,44.309216
9/11/2003,43.805294
9/12/2003,44.128716
9/15/2003,44.444626
9/16/2003,45.129063
9/17/2003,45.76841
9/18/2003,46.294914
9/19/2003,46.332531
9/22/2003,45.550282
9/23/2003,45.279518
9/24/2003,43.978283
9/25/2003,43.218605
9/26/2003,42.316036
9/29/2003,43.444244
9/30/2003,42.902706
10/1/2003,44.08358
10/2/2003,44.572472
10/3/2003,44.903439
10/6/2003,45.39986
10/7/2003,45.557793
10/8/2003,45.738323
10/9/2003,47.596142
10/10/2003,46.618328
10/13/2003,47.385532
10/14/2003,46.896629
10/15/2003,46.069271
10/16/2003,46.024132
10/17/2003,45.50515
10/20/2003,45.926365
10/21/2003,46.467922
10/22/2003,45.204277
10/23/2003,46.994396
10/24/2003,46.603283
10/27/2003,46.437824
10/28/2003,48.22794
10/29/2003,47.671345
10/30/2003,44.888401
10/31/2003,45.730789
11/3/2003,46.3927
11/4/2003,46.407738
11/5/2003,46.112766
11/6/2003,45.864441
11/7/2003,45.149555
11/10/2003,44.607773
11/11/2003,44.750732
11/12/2003,45.465614
11/13/2003,45.202248
11/14/2003,44.284195
11/17/2003,43.606968
11/18/2003,43.381203
11/19/2003,43.674686
11/20/2003,42.907154
11/21/2003,42.51585
11/24/2003,44.08102
11/25/2003,44.163803
11/26/2003,44.946388
11/28/2003,44.938873
12/1/2003,45.300072
12/2/2003,44.803425
12/3/2003,45.412937
12/4/2003,45.224804
12/5/2003,44.517467
12/8/2003,44.457275
12/9/2003,43.403786
12/10/2003,41.612839
12/11/2003,42.132065
12/12/2003,42.327717
12/15/2003,41.733257
12/16/2003,42.51585
12/17/2003,42.545937
12/18/2003,44.615299
12/19/2003,44.931335
12/22/2003,45.540867
12/23/2003,45.65374
12/24/2003,45.63868
12/26/2003,45.473133
12/29/2003,46.278301
12/30/2003,45.962269
12/31/2003,46.120274
1/2/2004,45.322647
1/5/2004,47.0308
1/6/2004,47.941307
1/7/2004,48.091797
1/8/2004,48.784103
1/9/2004,48.174587
1/12/2004,48.317562
1/13/2004,48.34766
1/14/2004,48.754002
1/15/2004,50.492252
1/16/2004,50.620197
1/20/2004,51.094273
1/21/2004,52.561619
1/22/2004,55.797337
1/23/2004,55.729641
1/26/2004,55.421093
1/27/2004,55.089985
1/28/2004,52.975502
1/29/2004,52.373497
1/30/2004,53.487179
2/2/2004,53.788189
2/3/2004,53.991367
2/4/2004,53.10342
2/5/2004,52.411121
2/6/2004,53.930256
2/9/2004,54.449692
2/10/2004,54.261494
2/11/2004,55.857452
2/12/2004,55.330482
2/13/2004,54.991726
2/17/2004,54.284088
2/18/2004,53.937801
2/19/2004,54.389462
